release_date,spawning_year,folder,array_task_id,script
1993-11-15,1994,KRICO_0001,1,run.py
1993-11-16,1994,KRICO_0001,2,run.py
1993-11-17,1994,KRICO_0001,3,run.py
1993-11-18,1994,KRICO_0001,4,run.py
1993-11-19,1994,KRICO_0001,5,run.py
1993-11-20,1994,KRICO_0001,6,run.py
1993-11-21,1994,KRICO_0001,7,run.py
1993-11-22,1994,KRICO_0001,8,run.py
1993-11-23,1994,KRICO_0001,9,run.py
1993-11-24,1994,KRICO_0001,10,run.py
1993-11-25,1994,KRICO_0001,11,run.py
1993-11-26,1994,KRICO_0001,12,run.py
1993-11-27,1994,KRICO_0001,13,run.py
1993-11-28,1994,KRICO_0001,14,run.py
1993-11-29,1994,KRICO_0001,15,run.py
1993-11-30,1994,KRICO_0001,16,run.py
1993-12-01,1994,KRICO_0001,18,run.py
1993-12-02,1994,KRICO_0001,19,run.py
1993-12-03,1994,KRICO_0001,20,run.py
1993-12-04,1994,KRICO_0001,21,run.py
1993-12-05,1994,KRICO_0001,22,run.py
1993-12-06,1994,KRICO_0001,23,run.py
1993-12-07,1994,KRICO_0001,24,run.py
1993-12-08,1994,KRICO_0001,25,run.py
1993-12-09,1994,KRICO_0001,26,run.py
1993-12-10,1994,KRICO_0001,27,run.py
1993-12-11,1994,KRICO_0001,28,run.py
1993-12-12,1994,KRICO_0001,29,run.py
1993-12-13,1994,KRICO_0001,30,run.py
1993-12-14,1994,KRICO_0001,31,run.py
1993-12-15,1994,KRICO_0002,1,run.py
1993-12-16,1994,KRICO_0002,2,run.py
1993-12-17,1994,KRICO_0002,3,run.py
1993-12-18,1994,KRICO_0002,4,run.py
1993-12-19,1994,KRICO_0002,5,run.py
1993-12-20,1994,KRICO_0002,6,run.py
1993-12-21,1994,KRICO_0002,7,run.py
1993-12-22,1994,KRICO_0002,8,run.py
1993-12-23,1994,KRICO_0002,9,run.py
1993-12-24,1994,KRICO_0002,10,run.py
1993-12-25,1994,KRICO_0002,11,run.py
1993-12-26,1994,KRICO_0002,12,run.py
1993-12-27,1994,KRICO_0002,13,run.py
1993-12-28,1994,KRICO_0002,14,run.py
1993-12-29,1994,KRICO_0002,15,run.py
1993-12-30,1994,KRICO_0002,16,run.py
1993-12-31,1994,KRICO_0002,17,run.py
1994-01-01,1994,KRICO_0002,18,run.py
1994-01-02,1994,KRICO_0002,19,run.py
1994-01-03,1994,KRICO_0002,20,run.py
1994-01-04,1994,KRICO_0002,21,run.py
1994-01-05,1994,KRICO_0002,22,run.py
1994-01-06,1994,KRICO_0002,23,run.py
1994-01-07,1994,KRICO_0002,24,run.py
1994-01-08,1994,KRICO_0002,25,run.py
1994-01-09,1994,KRICO_0002,26,run.py
1994-01-10,1994,KRICO_0002,27,run.py
1994-01-11,1994,KRICO_0002,28,run.py
1994-01-12,1994,KRICO_0002,29,run.py
1994-01-13,1994,KRICO_0002,30,run.py
1994-01-14,1994,KRICO_0002,31,run.py
1994-01-15,1994,KRICO_0003,1,run.py
1994-01-16,1994,KRICO_0003,2,run.py
1994-01-17,1994,KRICO_0003,3,run.py
1994-01-18,1994,KRICO_0003,4,run.py
1994-01-19,1994,KRICO_0003,5,run.py
1994-01-20,1994,KRICO_0003,6,run.py
1994-01-21,1994,KRICO_0003,7,run.py
1994-01-22,1994,KRICO_0003,8,run.py
1994-01-23,1994,KRICO_0003,9,run.py
1994-01-24,1994,KRICO_0003,10,run.py
1994-01-25,1994,KRICO_0003,11,run.py
1994-01-26,1994,KRICO_0003,12,run.py
1994-01-27,1994,KRICO_0003,13,run.py
1994-01-28,1994,KRICO_0003,14,run.py
1994-01-29,1994,KRICO_0003,15,run.py
1994-01-30,1994,KRICO_0003,16,run.py
1994-01-31,1994,KRICO_0003,17,run.py
1994-02-01,1994,KRICO_0003,18,run.py
1994-02-02,1994,KRICO_0003,19,run.py
1994-02-03,1994,KRICO_0003,20,run.py
1994-02-04,1994,KRICO_0003,21,run.py
1994-02-05,1994,KRICO_0003,22,run.py
1994-02-06,1994,KRICO_0003,23,run.py
1994-02-07,1994,KRICO_0003,24,run.py
1994-02-08,1994,KRICO_0003,25,run.py
1994-02-09,1994,KRICO_0003,26,run.py
1994-02-10,1994,KRICO_0003,27,run.py
1994-02-11,1994,KRICO_0003,28,run.py
1994-02-12,1994,KRICO_0003,29,run.py
1994-02-13,1994,KRICO_0003,30,run.py
1994-02-14,1994,KRICO_0003,31,run.py
1994-02-15,1994,KRICO_0004,1,run.py
1994-02-16,1994,KRICO_0004,2,run.py
1994-02-17,1994,KRICO_0004,3,run.py
1994-02-18,1994,KRICO_0004,4,run.py
1994-02-19,1994,KRICO_0004,5,run.py
1994-02-20,1994,KRICO_0004,6,run.py
1994-02-21,1994,KRICO_0004,7,run.py
1994-02-22,1994,KRICO_0004,8,run.py
1994-02-23,1994,KRICO_0004,9,run.py
1994-02-24,1994,KRICO_0004,10,run.py
1994-02-25,1994,KRICO_0004,11,run.py
1994-02-26,1994,KRICO_0004,12,run.py
1994-02-27,1994,KRICO_0004,13,run.py
1994-02-28,1994,KRICO_0004,14,run.py
1994-03-01,1994,KRICO_0004,18,run.py
1994-03-02,1994,KRICO_0004,19,run.py
1994-03-03,1994,KRICO_0004,20,run.py
1994-03-04,1994,KRICO_0004,21,run.py
1994-03-05,1994,KRICO_0004,22,run.py
1994-03-06,1994,KRICO_0004,23,run.py
1994-03-07,1994,KRICO_0004,24,run.py
1994-03-08,1994,KRICO_0004,25,run.py
1994-03-09,1994,KRICO_0004,26,run.py
1994-03-10,1994,KRICO_0004,27,run.py
1994-03-11,1994,KRICO_0004,28,run.py
1994-03-12,1994,KRICO_0004,29,run.py
1994-03-13,1994,KRICO_0004,30,run.py
1994-03-14,1994,KRICO_0004,31,run.py
1994-11-15,1995,KRICO_0005,1,run.py
1994-11-16,1995,KRICO_0005,2,run.py
1994-11-17,1995,KRICO_0005,3,run.py
1994-11-18,1995,KRICO_0005,4,run.py
1994-11-19,1995,KRICO_0005,5,run.py
1994-11-20,1995,KRICO_0005,6,run.py
1994-11-21,1995,KRICO_0005,7,run.py
1994-11-22,1995,KRICO_0005,8,run.py
1994-11-23,1995,KRICO_0005,9,run.py
1994-11-24,1995,KRICO_0005,10,run.py
1994-11-25,1995,KRICO_0005,11,run.py
1994-11-26,1995,KRICO_0005,12,run.py
1994-11-27,1995,KRICO_0005,13,run.py
1994-11-28,1995,KRICO_0005,14,run.py
1994-11-29,1995,KRICO_0005,15,run.py
1994-11-30,1995,KRICO_0005,16,run.py
1994-12-01,1995,KRICO_0005,18,run.py
1994-12-02,1995,KRICO_0005,19,run.py
1994-12-03,1995,KRICO_0005,20,run.py
1994-12-04,1995,KRICO_0005,21,run.py
1994-12-05,1995,KRICO_0005,22,run.py
1994-12-06,1995,KRICO_0005,23,run.py
1994-12-07,1995,KRICO_0005,24,run.py
1994-12-08,1995,KRICO_0005,25,run.py
1994-12-09,1995,KRICO_0005,26,run.py
1994-12-10,1995,KRICO_0005,27,run.py
1994-12-11,1995,KRICO_0005,28,run.py
1994-12-12,1995,KRICO_0005,29,run.py
1994-12-13,1995,KRICO_0005,30,run.py
1994-12-14,1995,KRICO_0005,31,run.py
1994-12-15,1995,KRICO_0006,1,run.py
1994-12-16,1995,KRICO_0006,2,run.py
1994-12-17,1995,KRICO_0006,3,run.py
1994-12-18,1995,KRICO_0006,4,run.py
1994-12-19,1995,KRICO_0006,5,run.py
1994-12-20,1995,KRICO_0006,6,run.py
1994-12-21,1995,KRICO_0006,7,run.py
1994-12-22,1995,KRICO_0006,8,run.py
1994-12-23,1995,KRICO_0006,9,run.py
1994-12-24,1995,KRICO_0006,10,run.py
1994-12-25,1995,KRICO_0006,11,run.py
1994-12-26,1995,KRICO_0006,12,run.py
1994-12-27,1995,KRICO_0006,13,run.py
1994-12-28,1995,KRICO_0006,14,run.py
1994-12-29,1995,KRICO_0006,15,run.py
1994-12-30,1995,KRICO_0006,16,run.py
1994-12-31,1995,KRICO_0006,17,run.py
1995-01-01,1995,KRICO_0006,18,run.py
1995-01-02,1995,KRICO_0006,19,run.py
1995-01-03,1995,KRICO_0006,20,run.py
1995-01-04,1995,KRICO_0006,21,run.py
1995-01-05,1995,KRICO_0006,22,run.py
1995-01-06,1995,KRICO_0006,23,run.py
1995-01-07,1995,KRICO_0006,24,run.py
1995-01-08,1995,KRICO_0006,25,run.py
1995-01-09,1995,KRICO_0006,26,run.py
1995-01-10,1995,KRICO_0006,27,run.py
1995-01-11,1995,KRICO_0006,28,run.py
1995-01-12,1995,KRICO_0006,29,run.py
1995-01-13,1995,KRICO_0006,30,run.py
1995-01-14,1995,KRICO_0006,31,run.py
1995-01-15,1995,KRICO_0007,1,run.py
1995-01-16,1995,KRICO_0007,2,run.py
1995-01-17,1995,KRICO_0007,3,run.py
1995-01-18,1995,KRICO_0007,4,run.py
1995-01-19,1995,KRICO_0007,5,run.py
1995-01-20,1995,KRICO_0007,6,run.py
1995-01-21,1995,KRICO_0007,7,run.py
1995-01-22,1995,KRICO_0007,8,run.py
1995-01-23,1995,KRICO_0007,9,run.py
1995-01-24,1995,KRICO_0007,10,run.py
1995-01-25,1995,KRICO_0007,11,run.py
1995-01-26,1995,KRICO_0007,12,run.py
1995-01-27,1995,KRICO_0007,13,run.py
1995-01-28,1995,KRICO_0007,14,run.py
1995-01-29,1995,KRICO_0007,15,run.py
1995-01-30,1995,KRICO_0007,16,run.py
1995-01-31,1995,KRICO_0007,17,run.py
1995-02-01,1995,KRICO_0007,18,run.py
1995-02-02,1995,KRICO_0007,19,run.py
1995-02-03,1995,KRICO_0007,20,run.py
1995-02-04,1995,KRICO_0007,21,run.py
1995-02-05,1995,KRICO_0007,22,run.py
1995-02-06,1995,KRICO_0007,23,run.py
1995-02-07,1995,KRICO_0007,24,run.py
1995-02-08,1995,KRICO_0007,25,run.py
1995-02-09,1995,KRICO_0007,26,run.py
1995-02-10,1995,KRICO_0007,27,run.py
1995-02-11,1995,KRICO_0007,28,run.py
1995-02-12,1995,KRICO_0007,29,run.py
1995-02-13,1995,KRICO_0007,30,run.py
1995-02-14,1995,KRICO_0007,31,run.py
1995-02-15,1995,KRICO_0008,1,run.py
1995-02-16,1995,KRICO_0008,2,run.py
1995-02-17,1995,KRICO_0008,3,run.py
1995-02-18,1995,KRICO_0008,4,run.py
1995-02-19,1995,KRICO_0008,5,run.py
1995-02-20,1995,KRICO_0008,6,run.py
1995-02-21,1995,KRICO_0008,7,run.py
1995-02-22,1995,KRICO_0008,8,run.py
1995-02-23,1995,KRICO_0008,9,run.py
1995-02-24,1995,KRICO_0008,10,run.py
1995-02-25,1995,KRICO_0008,11,run.py
1995-02-26,1995,KRICO_0008,12,run.py
1995-02-27,1995,KRICO_0008,13,run.py
1995-02-28,1995,KRICO_0008,14,run.py
1995-03-01,1995,KRICO_0008,18,run.py
1995-03-02,1995,KRICO_0008,19,run.py
1995-03-03,1995,KRICO_0008,20,run.py
1995-03-04,1995,KRICO_0008,21,run.py
1995-03-05,1995,KRICO_0008,22,run.py
1995-03-06,1995,KRICO_0008,23,run.py
1995-03-07,1995,KRICO_0008,24,run.py
1995-03-08,1995,KRICO_0008,25,run.py
1995-03-09,1995,KRICO_0008,26,run.py
1995-03-10,1995,KRICO_0008,27,run.py
1995-03-11,1995,KRICO_0008,28,run.py
1995-03-12,1995,KRICO_0008,29,run.py
1995-03-13,1995,KRICO_0008,30,run.py
1995-03-14,1995,KRICO_0008,31,run.py
1995-11-15,1996,KRICO_0009,1,run.py
1995-11-16,1996,KRICO_0009,2,run.py
1995-11-17,1996,KRICO_0009,3,run.py
1995-11-18,1996,KRICO_0009,4,run.py
1995-11-19,1996,KRICO_0009,5,run.py
1995-11-20,1996,KRICO_0009,6,run.py
1995-11-21,1996,KRICO_0009,7,run.py
1995-11-22,1996,KRICO_0009,8,run.py
1995-11-23,1996,KRICO_0009,9,run.py
1995-11-24,1996,KRICO_0009,10,run.py
1995-11-25,1996,KRICO_0009,11,run.py
1995-11-26,1996,KRICO_0009,12,run.py
1995-11-27,1996,KRICO_0009,13,run.py
1995-11-28,1996,KRICO_0009,14,run.py
1995-11-29,1996,KRICO_0009,15,run.py
1995-11-30,1996,KRICO_0009,16,run.py
1995-12-01,1996,KRICO_0009,18,run.py
1995-12-02,1996,KRICO_0009,19,run.py
1995-12-03,1996,KRICO_0009,20,run.py
1995-12-04,1996,KRICO_0009,21,run.py
1995-12-05,1996,KRICO_0009,22,run.py
1995-12-06,1996,KRICO_0009,23,run.py
1995-12-07,1996,KRICO_0009,24,run.py
1995-12-08,1996,KRICO_0009,25,run.py
1995-12-09,1996,KRICO_0009,26,run.py
1995-12-10,1996,KRICO_0009,27,run.py
1995-12-11,1996,KRICO_0009,28,run.py
1995-12-12,1996,KRICO_0009,29,run.py
1995-12-13,1996,KRICO_0009,30,run.py
1995-12-14,1996,KRICO_0009,31,run.py
1995-12-15,1996,KRICO_0010,1,run.py
1995-12-16,1996,KRICO_0010,2,run.py
1995-12-17,1996,KRICO_0010,3,run.py
1995-12-18,1996,KRICO_0010,4,run.py
1995-12-19,1996,KRICO_0010,5,run.py
1995-12-20,1996,KRICO_0010,6,run.py
1995-12-21,1996,KRICO_0010,7,run.py
1995-12-22,1996,KRICO_0010,8,run.py
1995-12-23,1996,KRICO_0010,9,run.py
1995-12-24,1996,KRICO_0010,10,run.py
1995-12-25,1996,KRICO_0010,11,run.py
1995-12-26,1996,KRICO_0010,12,run.py
1995-12-27,1996,KRICO_0010,13,run.py
1995-12-28,1996,KRICO_0010,14,run.py
1995-12-29,1996,KRICO_0010,15,run.py
1995-12-30,1996,KRICO_0010,16,run.py
1995-12-31,1996,KRICO_0010,17,run.py
1996-01-01,1996,KRICO_0010,18,run.py
1996-01-02,1996,KRICO_0010,19,run.py
1996-01-03,1996,KRICO_0010,20,run.py
1996-01-04,1996,KRICO_0010,21,run.py
1996-01-05,1996,KRICO_0010,22,run.py
1996-01-06,1996,KRICO_0010,23,run.py
1996-01-07,1996,KRICO_0010,24,run.py
1996-01-08,1996,KRICO_0010,25,run.py
1996-01-09,1996,KRICO_0010,26,run.py
1996-01-10,1996,KRICO_0010,27,run.py
1996-01-11,1996,KRICO_0010,28,run.py
1996-01-12,1996,KRICO_0010,29,run.py
1996-01-13,1996,KRICO_0010,30,run.py
1996-01-14,1996,KRICO_0010,31,run.py
1996-01-15,1996,KRICO_0011,1,run.py
1996-01-16,1996,KRICO_0011,2,run.py
1996-01-17,1996,KRICO_0011,3,run.py
1996-01-18,1996,KRICO_0011,4,run.py
1996-01-19,1996,KRICO_0011,5,run.py
1996-01-20,1996,KRICO_0011,6,run.py
1996-01-21,1996,KRICO_0011,7,run.py
1996-01-22,1996,KRICO_0011,8,run.py
1996-01-23,1996,KRICO_0011,9,run.py
1996-01-24,1996,KRICO_0011,10,run.py
1996-01-25,1996,KRICO_0011,11,run.py
1996-01-26,1996,KRICO_0011,12,run.py
1996-01-27,1996,KRICO_0011,13,run.py
1996-01-28,1996,KRICO_0011,14,run.py
1996-01-29,1996,KRICO_0011,15,run.py
1996-01-30,1996,KRICO_0011,16,run.py
1996-01-31,1996,KRICO_0011,17,run.py
1996-02-01,1996,KRICO_0011,18,run.py
1996-02-02,1996,KRICO_0011,19,run.py
1996-02-03,1996,KRICO_0011,20,run.py
1996-02-04,1996,KRICO_0011,21,run.py
1996-02-05,1996,KRICO_0011,22,run.py
1996-02-06,1996,KRICO_0011,23,run.py
1996-02-07,1996,KRICO_0011,24,run.py
1996-02-08,1996,KRICO_0011,25,run.py
1996-02-09,1996,KRICO_0011,26,run.py
1996-02-10,1996,KRICO_0011,27,run.py
1996-02-11,1996,KRICO_0011,28,run.py
1996-02-12,1996,KRICO_0011,29,run.py
1996-02-13,1996,KRICO_0011,30,run.py
1996-02-14,1996,KRICO_0011,31,run.py
1996-02-15,1996,KRICO_0012,1,run.py
1996-02-16,1996,KRICO_0012,2,run.py
1996-02-17,1996,KRICO_0012,3,run.py
1996-02-18,1996,KRICO_0012,4,run.py
1996-02-19,1996,KRICO_0012,5,run.py
1996-02-20,1996,KRICO_0012,6,run.py
1996-02-21,1996,KRICO_0012,7,run.py
1996-02-22,1996,KRICO_0012,8,run.py
1996-02-23,1996,KRICO_0012,9,run.py
1996-02-24,1996,KRICO_0012,10,run.py
1996-02-25,1996,KRICO_0012,11,run.py
1996-02-26,1996,KRICO_0012,12,run.py
1996-02-27,1996,KRICO_0012,13,run.py
1996-02-28,1996,KRICO_0012,14,run.py
1996-02-29,1996,KRICO_0012,15,run.py
1996-03-01,1996,KRICO_0012,18,run.py
1996-03-02,1996,KRICO_0012,19,run.py
1996-03-03,1996,KRICO_0012,20,run.py
1996-03-04,1996,KRICO_0012,21,run.py
1996-03-05,1996,KRICO_0012,22,run.py
1996-03-06,1996,KRICO_0012,23,run.py
1996-03-07,1996,KRICO_0012,24,run.py
1996-03-08,1996,KRICO_0012,25,run.py
1996-03-09,1996,KRICO_0012,26,run.py
1996-03-10,1996,KRICO_0012,27,run.py
1996-03-11,1996,KRICO_0012,28,run.py
1996-03-12,1996,KRICO_0012,29,run.py
1996-03-13,1996,KRICO_0012,30,run.py
1996-03-14,1996,KRICO_0012,31,run.py
1996-11-15,1997,KRICO_0013,1,run.py
1996-11-16,1997,KRICO_0013,2,run.py
1996-11-17,1997,KRICO_0013,3,run.py
1996-11-18,1997,KRICO_0013,4,run.py
1996-11-19,1997,KRICO_0013,5,run.py
1996-11-20,1997,KRICO_0013,6,run.py
1996-11-21,1997,KRICO_0013,7,run.py
1996-11-22,1997,KRICO_0013,8,run.py
1996-11-23,1997,KRICO_0013,9,run.py
1996-11-24,1997,KRICO_0013,10,run.py
1996-11-25,1997,KRICO_0013,11,run.py
1996-11-26,1997,KRICO_0013,12,run.py
1996-11-27,1997,KRICO_0013,13,run.py
1996-11-28,1997,KRICO_0013,14,run.py
1996-11-29,1997,KRICO_0013,15,run.py
1996-11-30,1997,KRICO_0013,16,run.py
1996-12-01,1997,KRICO_0013,18,run.py
1996-12-02,1997,KRICO_0013,19,run.py
1996-12-03,1997,KRICO_0013,20,run.py
1996-12-04,1997,KRICO_0013,21,run.py
1996-12-05,1997,KRICO_0013,22,run.py
1996-12-06,1997,KRICO_0013,23,run.py
1996-12-07,1997,KRICO_0013,24,run.py
1996-12-08,1997,KRICO_0013,25,run.py
1996-12-09,1997,KRICO_0013,26,run.py
1996-12-10,1997,KRICO_0013,27,run.py
1996-12-11,1997,KRICO_0013,28,run.py
1996-12-12,1997,KRICO_0013,29,run.py
1996-12-13,1997,KRICO_0013,30,run.py
1996-12-14,1997,KRICO_0013,31,run.py
1996-12-15,1997,KRICO_0014,1,run.py
1996-12-16,1997,KRICO_0014,2,run.py
1996-12-17,1997,KRICO_0014,3,run.py
1996-12-18,1997,KRICO_0014,4,run.py
1996-12-19,1997,KRICO_0014,5,run.py
1996-12-20,1997,KRICO_0014,6,run.py
1996-12-21,1997,KRICO_0014,7,run.py
1996-12-22,1997,KRICO_0014,8,run.py
1996-12-23,1997,KRICO_0014,9,run.py
1996-12-24,1997,KRICO_0014,10,run.py
1996-12-25,1997,KRICO_0014,11,run.py
1996-12-26,1997,KRICO_0014,12,run.py
1996-12-27,1997,KRICO_0014,13,run.py
1996-12-28,1997,KRICO_0014,14,run.py
1996-12-29,1997,KRICO_0014,15,run.py
1996-12-30,1997,KRICO_0014,16,run.py
1996-12-31,1997,KRICO_0014,17,run.py
1997-01-01,1997,KRICO_0014,18,run.py
1997-01-02,1997,KRICO_0014,19,run.py
1997-01-03,1997,KRICO_0014,20,run.py
1997-01-04,1997,KRICO_0014,21,run.py
1997-01-05,1997,KRICO_0014,22,run.py
1997-01-06,1997,KRICO_0014,23,run.py
1997-01-07,1997,KRICO_0014,24,run.py
1997-01-08,1997,KRICO_0014,25,run.py
1997-01-09,1997,KRICO_0014,26,run.py
1997-01-10,1997,KRICO_0014,27,run.py
1997-01-11,1997,KRICO_0014,28,run.py
1997-01-12,1997,KRICO_0014,29,run.py
1997-01-13,1997,KRICO_0014,30,run.py
1997-01-14,1997,KRICO_0014,31,run.py
1997-01-15,1997,KRICO_0015,1,run.py
1997-01-16,1997,KRICO_0015,2,run.py
1997-01-17,1997,KRICO_0015,3,run.py
1997-01-18,1997,KRICO_0015,4,run.py
1997-01-19,1997,KRICO_0015,5,run.py
1997-01-20,1997,KRICO_0015,6,run.py
1997-01-21,1997,KRICO_0015,7,run.py
1997-01-22,1997,KRICO_0015,8,run.py
1997-01-23,1997,KRICO_0015,9,run.py
1997-01-24,1997,KRICO_0015,10,run.py
1997-01-25,1997,KRICO_0015,11,run.py
1997-01-26,1997,KRICO_0015,12,run.py
1997-01-27,1997,KRICO_0015,13,run.py
1997-01-28,1997,KRICO_0015,14,run.py
1997-01-29,1997,KRICO_0015,15,run.py
1997-01-30,1997,KRICO_0015,16,run.py
1997-01-31,1997,KRICO_0015,17,run.py
1997-02-01,1997,KRICO_0015,18,run.py
1997-02-02,1997,KRICO_0015,19,run.py
1997-02-03,1997,KRICO_0015,20,run.py
1997-02-04,1997,KRICO_0015,21,run.py
1997-02-05,1997,KRICO_0015,22,run.py
1997-02-06,1997,KRICO_0015,23,run.py
1997-02-07,1997,KRICO_0015,24,run.py
1997-02-08,1997,KRICO_0015,25,run.py
1997-02-09,1997,KRICO_0015,26,run.py
1997-02-10,1997,KRICO_0015,27,run.py
1997-02-11,1997,KRICO_0015,28,run.py
1997-02-12,1997,KRICO_0015,29,run.py
1997-02-13,1997,KRICO_0015,30,run.py
1997-02-14,1997,KRICO_0015,31,run.py
1997-02-15,1997,KRICO_0016,1,run.py
1997-02-16,1997,KRICO_0016,2,run.py
1997-02-17,1997,KRICO_0016,3,run.py
1997-02-18,1997,KRICO_0016,4,run.py
1997-02-19,1997,KRICO_0016,5,run.py
1997-02-20,1997,KRICO_0016,6,run.py
1997-02-21,1997,KRICO_0016,7,run.py
1997-02-22,1997,KRICO_0016,8,run.py
1997-02-23,1997,KRICO_0016,9,run.py
1997-02-24,1997,KRICO_0016,10,run.py
1997-02-25,1997,KRICO_0016,11,run.py
1997-02-26,1997,KRICO_0016,12,run.py
1997-02-27,1997,KRICO_0016,13,run.py
1997-02-28,1997,KRICO_0016,14,run.py
1997-03-01,1997,KRICO_0016,18,run.py
1997-03-02,1997,KRICO_0016,19,run.py
1997-03-03,1997,KRICO_0016,20,run.py
1997-03-04,1997,KRICO_0016,21,run.py
1997-03-05,1997,KRICO_0016,22,run.py
1997-03-06,1997,KRICO_0016,23,run.py
1997-03-07,1997,KRICO_0016,24,run.py
1997-03-08,1997,KRICO_0016,25,run.py
1997-03-09,1997,KRICO_0016,26,run.py
1997-03-10,1997,KRICO_0016,27,run.py
1997-03-11,1997,KRICO_0016,28,run.py
1997-03-12,1997,KRICO_0016,29,run.py
1997-03-13,1997,KRICO_0016,30,run.py
1997-03-14,1997,KRICO_0016,31,run.py
1997-11-15,1998,KRICO_0017,1,run.py
1997-11-16,1998,KRICO_0017,2,run.py
1997-11-17,1998,KRICO_0017,3,run.py
1997-11-18,1998,KRICO_0017,4,run.py
1997-11-19,1998,KRICO_0017,5,run.py
1997-11-20,1998,KRICO_0017,6,run.py
1997-11-21,1998,KRICO_0017,7,run.py
1997-11-22,1998,KRICO_0017,8,run.py
1997-11-23,1998,KRICO_0017,9,run.py
1997-11-24,1998,KRICO_0017,10,run.py
1997-11-25,1998,KRICO_0017,11,run.py
1997-11-26,1998,KRICO_0017,12,run.py
1997-11-27,1998,KRICO_0017,13,run.py
1997-11-28,1998,KRICO_0017,14,run.py
1997-11-29,1998,KRICO_0017,15,run.py
1997-11-30,1998,KRICO_0017,16,run.py
1997-12-01,1998,KRICO_0017,18,run.py
1997-12-02,1998,KRICO_0017,19,run.py
1997-12-03,1998,KRICO_0017,20,run.py
1997-12-04,1998,KRICO_0017,21,run.py
1997-12-05,1998,KRICO_0017,22,run.py
1997-12-06,1998,KRICO_0017,23,run.py
1997-12-07,1998,KRICO_0017,24,run.py
1997-12-08,1998,KRICO_0017,25,run.py
1997-12-09,1998,KRICO_0017,26,run.py
1997-12-10,1998,KRICO_0017,27,run.py
1997-12-11,1998,KRICO_0017,28,run.py
1997-12-12,1998,KRICO_0017,29,run.py
1997-12-13,1998,KRICO_0017,30,run.py
1997-12-14,1998,KRICO_0017,31,run.py
1997-12-15,1998,KRICO_0018,1,run.py
1997-12-16,1998,KRICO_0018,2,run.py
1997-12-17,1998,KRICO_0018,3,run.py
1997-12-18,1998,KRICO_0018,4,run.py
1997-12-19,1998,KRICO_0018,5,run.py
1997-12-20,1998,KRICO_0018,6,run.py
1997-12-21,1998,KRICO_0018,7,run.py
1997-12-22,1998,KRICO_0018,8,run.py
1997-12-23,1998,KRICO_0018,9,run.py
1997-12-24,1998,KRICO_0018,10,run.py
1997-12-25,1998,KRICO_0018,11,run.py
1997-12-26,1998,KRICO_0018,12,run.py
1997-12-27,1998,KRICO_0018,13,run.py
1997-12-28,1998,KRICO_0018,14,run.py
1997-12-29,1998,KRICO_0018,15,run.py
1997-12-30,1998,KRICO_0018,16,run.py
1997-12-31,1998,KRICO_0018,17,run.py
1998-01-01,1998,KRICO_0018,18,run.py
1998-01-02,1998,KRICO_0018,19,run.py
1998-01-03,1998,KRICO_0018,20,run.py
1998-01-04,1998,KRICO_0018,21,run.py
1998-01-05,1998,KRICO_0018,22,run.py
1998-01-06,1998,KRICO_0018,23,run.py
1998-01-07,1998,KRICO_0018,24,run.py
1998-01-08,1998,KRICO_0018,25,run.py
1998-01-09,1998,KRICO_0018,26,run.py
1998-01-10,1998,KRICO_0018,27,run.py
1998-01-11,1998,KRICO_0018,28,run.py
1998-01-12,1998,KRICO_0018,29,run.py
1998-01-13,1998,KRICO_0018,30,run.py
1998-01-14,1998,KRICO_0018,31,run.py
1998-01-15,1998,KRICO_0019,1,run.py
1998-01-16,1998,KRICO_0019,2,run.py
1998-01-17,1998,KRICO_0019,3,run.py
1998-01-18,1998,KRICO_0019,4,run.py
1998-01-19,1998,KRICO_0019,5,run.py
1998-01-20,1998,KRICO_0019,6,run.py
1998-01-21,1998,KRICO_0019,7,run.py
1998-01-22,1998,KRICO_0019,8,run.py
1998-01-23,1998,KRICO_0019,9,run.py
1998-01-24,1998,KRICO_0019,10,run.py
1998-01-25,1998,KRICO_0019,11,run.py
1998-01-26,1998,KRICO_0019,12,run.py
1998-01-27,1998,KRICO_0019,13,run.py
1998-01-28,1998,KRICO_0019,14,run.py
1998-01-29,1998,KRICO_0019,15,run.py
1998-01-30,1998,KRICO_0019,16,run.py
1998-01-31,1998,KRICO_0019,17,run.py
1998-02-01,1998,KRICO_0019,18,run.py
1998-02-02,1998,KRICO_0019,19,run.py
1998-02-03,1998,KRICO_0019,20,run.py
1998-02-04,1998,KRICO_0019,21,run.py
1998-02-05,1998,KRICO_0019,22,run.py
1998-02-06,1998,KRICO_0019,23,run.py
1998-02-07,1998,KRICO_0019,24,run.py
1998-02-08,1998,KRICO_0019,25,run.py
1998-02-09,1998,KRICO_0019,26,run.py
1998-02-10,1998,KRICO_0019,27,run.py
1998-02-11,1998,KRICO_0019,28,run.py
1998-02-12,1998,KRICO_0019,29,run.py
1998-02-13,1998,KRICO_0019,30,run.py
1998-02-14,1998,KRICO_0019,31,run.py
1998-02-15,1998,KRICO_0020,1,run.py
1998-02-16,1998,KRICO_0020,2,run.py
1998-02-17,1998,KRICO_0020,3,run.py
1998-02-18,1998,KRICO_0020,4,run.py
1998-02-19,1998,KRICO_0020,5,run.py
1998-02-20,1998,KRICO_0020,6,run.py
1998-02-21,1998,KRICO_0020,7,run.py
1998-02-22,1998,KRICO_0020,8,run.py
1998-02-23,1998,KRICO_0020,9,run.py
